date,open,high,low,close,volume
2024-07-03,129624.6,129624.6,128006.3,128981.4,285.0
2024-07-04,128982.0,129248.2,127991.3,128566.7,1151.0
2024-07-05,128000.0,131178.7,128000.0,128935.0,675.0
2024-07-08,129100.0,131292.8,128157.0,128750.6,577.0
2024-07-09,128900.0,131600.0,128900.0,131297.9,567.0
2024-07-10,131800.0,131907.5,128300.0,130797.0,420.0
2024-07-11,130797.0,131300.0,130056.1,130493.8,241.0
2024-07-12,130400.0,131093.8,129354.9,129678.5,183.0
2024-07-15,130000.0,134280.7,130000.0,131213.4,635.0
2024-07-16,132000.0,133400.0,131477.8,133135.5,385.0
2024-07-18,133000.0,133000.0,130863.0,132291.9,308.0
2024-07-19,132291.0,132291.0,127541.4,127988.8,578.0
2024-07-22,128299.0,131500.0,126600.6,130935.5,480.0
2024-07-23,130450.0,133699.0,126619.8,131267.7,765.0
2024-07-24,131500.0,137800.0,131124.9,137138.6,1043.0
2024-07-25,134567.0,139900.0,134000.0,137590.2,788.0
2024-07-26,137486.3,139230.8,136329.4,138854.5,1005.0
2024-07-29,138854.0,140200.0,138445.2,139129.2,472.0
2024-07-30,139800.0,140440.0,138000.0,139861.7,235.0
2024-07-31,139861.7,142529.2,139861.7,142313.0,321.0
2024-08-01,142001.5,143599.0,139602.8,140220.0,643.0
2024-08-02,140266.2,140586.1,138151.4,138373.7,337.0
2024-08-05,137899.0,138000.0,135344.2,136338.5,866.0
2024-08-06,135800.0,138900.8,135300.0,135637.0,262.0
2024-08-07,137700.0,138026.9,134205.4,134662.0,326.0
2024-08-08,135497.5,142485.1,132001.0,140287.2,2087.0
2024-08-09,140391.0,141399.5,135501.0,136903.4,679.0
2024-08-12,135300.0,137999.0,134670.0,137266.8,519.0
2024-08-13,138266.8,138498.8,137112.3,137413.7,201.0
2024-08-14,137700.0,137876.5,135789.0,135982.4,113.0
2024-08-16,137000.0,137500.0,134800.0,136036.2,351.0
2024-08-19,136041.0,137143.7,134510.0,134908.2,336.0
2024-08-20,135899.0,135987.6,135132.8,135830.8,176.0
2024-08-21,135830.8,138000.0,135830.8,137831.5,217.0
2024-08-22,137750.0,139805.6,137750.0,139564.8,403.0
2024-08-23,139614.5,140566.7,138419.2,138512.7,221.0
2024-08-26,140000.0,140500.0,138500.0,139310.3,224.0
2024-08-27,139400.0,139856.8,138610.0,138734.3,153.0
2024-08-28,139000.0,139218.5,136633.4,136908.0,168.0
2024-08-29,137948.0,137948.0,133423.1,134430.7,517.0
2024-08-30,135500.0,135734.0,134400.0,134862.0,206.0
2024-09-02,135000.0,136000.0,134000.0,134151.7,364.0
2024-09-03,134999.9,135000.0,134000.0,134474.0,135.0
2024-09-04,134200.0,135443.7,133959.8,135329.5,338.0
2024-09-05,136000.0,136680.0,135565.8,135944.5,397.0
2024-09-06,134500.0,136757.6,134100.0,134321.0,123.0
2024-09-09,134321.0,134678.9,132548.4,133984.8,267.0
2024-09-10,134000.3,136226.3,134000.3,135712.9,338.0
2024-09-11,136000.0,136600.0,135212.3,135348.3,115.0
2024-09-12,136114.5,136400.0,135425.4,135909.0,153.0
2024-09-13,136789.0,137646.1,135892.8,137390.6,218.0
2024-09-16,137400.0,138499.0,136200.0,136412.5,274.0
2024-09-17,136429.0,136759.1,135089.0,135241.8,113.0
2024-09-18,136097.0,136097.0,133299.7,134201.2,301.0
2024-09-19,134600.0,136751.0,134201.2,136356.6,146.0
2024-09-20,136751.0,136823.0,135145.2,136038.7,235.0
2024-09-23,136038.7,137490.0,136038.7,137209.2,354.0
2024-09-24,137000.0,138427.1,136836.0,137744.0,164.0
2024-09-25,137736.0,139746.2,137736.0,139114.5,283.0
2024-09-26,139900.0,139900.0,137970.0,138793.5,143.0
2024-09-27,138700.0,142297.3,138500.0,140976.2,411.0
2024-09-30,140000.0,141786.5,138242.6,138502.9,354.0
2024-10-01,139200.0,140758.5,138850.1,140171.8,209.0
2024-10-03,137900.0,139612.9,136000.0,136137.6,444.0
2024-10-04,137300.0,137300.0,132917.9,133345.6,780.0
2024-10-07,136000.0,137146.2,130556.0,131288.4,484.0
2024-10-08,131289.0,133100.0,130210.0,132088.0,374.0
2024-10-09,132390.0,133382.0,132344.5,132533.2,137.0
2024-10-10,133900.0,133900.0,132036.4,132198.0,179.0
2024-10-11,132450.0,132600.0,131199.0,132288.2,124.0
2024-10-14,132305.0,132832.0,131401.0,131982.5,199.0
2024-10-15,132050.0,132209.7,130921.4,131092.6,200.0
2024-10-16,130900.0,131039.3,129620.1,130562.6,385.0
2024-10-17,129763.1,130837.1,129500.0,129769.3,235.0
2024-10-18,130289.7,130289.7,128638.8,129583.9,125.0
2024-10-21,130900.0,131900.0,128001.0,128182.6,582.0
2024-10-22,129395.0,129395.0,126100.0,126412.5,353.0
2024-10-23,127000.4,127000.4,125135.1,125500.0,543.0
2024-10-24,126159.0,126159.0,124017.3,124157.9,374.0
2024-10-25,123305.0,124627.8,121973.2,122754.0,635.0
2024-10-28,123000.0,124366.6,122950.0,123055.0,336.0
2024-10-29,123600.0,123600.0,120756.1,122576.5,279.0
2024-10-30,122576.0,123180.9,121472.2,122072.8,460.0
2024-10-31,123700.0,123700.0,121600.0,122462.8,299.0
2024-11-04,123400.0,123655.1,120500.0,120883.7,255.0
2024-11-05,120500.0,121296.7,118000.8,119600.0,745.0
2024-11-06,120026.5,121865.0,120026.5,121461.5,636.0
2024-11-07,122553.6,122553.6,120261.4,120958.7,306.0
2024-11-08,121445.0,121445.0,117500.0,119285.6,653.0
2024-11-11,120399.9,125000.0,120024.2,123020.9,583.0
2024-11-12,124100.0,125500.0,120800.0,120915.0,429.0
2024-11-13,120500.0,121666.1,120161.2,120648.1,193.0
2024-11-14,120001.0,121800.0,120001.0,120662.5,224.0
2024-11-18,118000.1,121186.6,118000.1,120911.4,240.0
2024-11-19,120900.0,124080.0,120861.1,122903.4,782.0
2024-11-21,124200.0,124200.0,121769.8,123506.8,307.0
2024-11-22,123506.8,124791.0,122539.0,124568.3,338.0
2024-11-25,125000.1,126000.0,124057.0,124312.0,222.0
2024-11-26,124600.0,125676.0,124038.5,124206.5,108.0
2024-11-27,124206.5,125359.0,123071.0,124544.6,249.0
2024-11-28,124047.3,124466.6,123450.0,123658.5,175.0
2024-11-29,123658.5,125370.0,122800.0,125174.2,207.0
2024-12-02,125300.0,125456.9,124334.0,125373.0,131.0
2024-12-03,125373.0,125731.9,125000.0,125521.5,214.0
2024-12-04,125600.0,127006.3,125351.0,126850.6,229.0
2024-12-05,126850.6,131000.0,126774.4,130613.8,1248.0
2024-12-06,130800.0,132107.8,130045.7,130573.5,333.0
2024-12-09,132000.0,133075.0,131218.8,132133.6,286.0
2024-12-10,132700.0,133200.0,131725.0,132163.2,284.0
2024-12-11,132000.0,132762.0,131450.1,132442.8,139.0
2024-12-12,131001.0,133286.5,131001.0,131861.2,156.0
2024-12-13,131900.0,133405.0,130980.5,133092.7,232.0
2024-12-16,133115.8,133500.0,132264.8,132611.5,180.0
2024-12-17,132200.0,132251.0,130571.2,130922.8,199.0
2024-12-18,131200.0,131498.5,130171.8,130314.7,116.0
2024-12-19,129400.0,130157.9,129001.0,129829.0,72.0
2024-12-20,130178.0,130500.0,127700.0,128009.6,65.0
2024-12-23,128632.4,130434.4,128083.3,130337.5,109.0
2024-12-24,130028.7,131012.2,129934.0,130372.4,110.0
2024-12-26,130623.4,131400.0,130134.9,131245.2,193.0
2024-12-27,130651.4,132650.0,130651.4,131457.4,211.0
2024-12-30,130651.0,131600.0,129786.9,131089.8,45.0
2024-12-31,131000.0,131405.0,129565.0,130640.9,55.0
2025-01-01,130640.9,130640.9,129018.8,129285.9,112.0
2025-01-02,129430.5,129894.0,128000.0,129201.8,153.0
2025-01-03,129899.0,129987.4,126001.0,126420.5,258.0
2025-01-06,126950.0,126950.0,122283.4,122916.9,755.0
2025-01-07,122951.0,124029.0,120765.0,121166.0,570.0
2025-01-08,122150.0,122150.0,119100.0,119897.0,235.0
2025-01-09,120100.0,120542.6,118741.3,118915.5,466.0
2025-01-10,118500.0,119178.0,117000.0,117094.7,442.0
2025-01-13,117100.0,117100.0,112752.7,113017.3,417.0
2025-01-14,114000.0,114739.2,112692.6,114245.5,608.0
2025-01-15,114954.1,115799.0,113726.8,114169.1,288.0
2025-01-16,115200.0,115300.0,114200.0,114416.7,130.0
2025-01-17,114900.0,114900.0,113476.7,113865.9,126.0
2025-01-20,114400.0,114400.0,112227.6,113734.8,231.0
2025-01-21,114000.0,115263.5,111838.0,112110.5,301.0
2025-01-22,113088.0,113088.0,110546.8984,111538.8984,439.0
2025-01-23,111550.0,112200.0,110654.1016,111690.6016,174.0
2025-01-24,112997.9531,112997.9531,111295.0,111468.0469,162.0
2025-01-27,111598.9531,111598.9531,110100.0,111225.5,167.0
2025-01-28,111300.0,113262.5,111300.0,112869.2969,411.0
2025-01-29,112883.7031,112967.25,111694.8516,112325.3984,167.0
2025-01-30,112205.0,113593.6484,112205.0,112571.1016,165.0
2025-01-31,112022.5469,114551.3984,112022.5469,113603.2031,161.0
2025-02-01,113603.2031,114489.3984,112434.9531,114107.7031,195.0
2025-02-03,114599.9531,114800.0,113092.0,113648.6484,147.0
2025-02-04,114275.0,115000.0,113140.0,114870.4531,126.0
2025-02-05,115100.0,115350.0,114500.0,115067.9531,250.0
2025-02-06,114825.1016,115499.75,110000.0,114038.3516,1147.0
2025-02-07,111500.0469,115100.0,111500.0469,112881.25,262.0
2025-02-10,113976.9531,113976.9531,110900.0,111083.6484,420.0
2025-02-11,111799.0,111799.0,108500.0,108690.25,597.0
2025-02-12,108311.0,110899.9531,106500.0,109438.1484,363.0
2025-02-13,109500.0,110300.0469,109233.9531,109702.8516,252.0
2025-02-14,110799.0,110799.0,107867.1016,109461.1016,345.0
2025-02-17,109000.0,110221.6484,107913.8984,109915.8516,156.0
2025-02-18,110350.0,110350.0,108800.0,109051.7031,73.0
2025-02-19,109399.9531,109804.6016,108502.4531,109520.8984,316.0
2025-02-20,108951.0,110419.1484,108951.0,109925.7031,152.0
2025-02-21,110297.2031,110321.4531,108900.75,109161.0469,52.0
2025-02-24,109161.0469,109500.0,108152.0469,108879.0,125.0
2025-02-25,108924.5469,109205.0,107000.0,107172.3516,202.0
2025-02-27,107300.6016,107636.6016,105227.1484,105565.8984,225.0
2025-02-28,105748.9531,105748.9531,103816.8516,105434.2031,141.0
2025-03-03,105373.8984,106153.7969,104000.0,105095.2031,373.0
2025-03-04,105169.9531,105170.0,102500.0,102626.8516,319.0
2025-03-05,102998.75,105997.9531,100500.0,105834.0469,366.0
2025-03-06,106989.3984,108111.0,106602.0,107775.25,484.0
2025-03-07,107775.25,108716.0,107000.0,107199.5469,163.0
2025-03-10,108198.9531,108198.9531,106269.25,106557.0,139.0
2025-03-11,106649.7031,106725.1016,105547.8984,106565.75,193.0
2025-03-12,106700.0469,107425.0,106306.9531,107264.2031,275.0
2025-03-13,107518.9531,107518.9531,102012.4531,104332.8516,319.0
2025-03-17,106699.9531,106699.9531,105039.7969,105390.8516,203.0
2025-03-18,105800.0,108000.0,105800.0,107831.5469,343.0
2025-03-19,108323.6484,110100.0,108100.0,109966.7031,305.0
2025-03-20,110770.0,111747.1016,110122.9531,111074.2969,400.0
2025-03-21,111200.0469,112700.0,111200.0469,112119.75,277.0
2025-03-24,113399.0,114290.0,112899.9531,114065.8516,534.0
2025-03-25,116000.0,116159.6484,113536.9531,114264.1484,548.0
2025-03-26,114264.1484,116000.0,114000.0,114259.9531,242.0
2025-03-27,113850.0,114179.3984,112500.0,113392.0469,259.0
2025-03-28,113392.0469,114699.0,112192.2969,112599.8984,377.0
2025-04-01,112382.9531,114303.2031,111948.8516,112964.7031,105.0
2025-04-02,113400.0,115200.0,112854.0,115066.1016,135.0
2025-04-03,114698.3516,115055.6484,113900.0,114826.9531,124.0
2025-04-04,114800.0,115080.6484,112845.7031,113235.7031,190.0
2025-04-07,109800.0,110790.0,107388.6484,110436.8984,281.0
2025-04-08,111800.0,113207.2031,111500.0,112597.8984,352.0
2025-04-09,112999.9531,113333.0,111365.0,112993.0,308.0
2025-04-11,113800.0,118047.5,113800.0,117598.6016,592.0
2025-04-15,117745.7031,123133.0,117745.6484,122889.1484,1063.0
2025-04-16,123667.8984,124754.75,119719.2031,124452.9531,513.0
2025-04-17,124000.0,126699.0,123987.0469,126506.3984,364.0
2025-04-21,126699.0,128000.0,126485.7969,126740.2031,400.0
2025-04-22,127500.0,129084.0,126450.0,127571.4531,293.0
2025-04-23,128410.0,128646.7031,126589.25,127958.1484,224.0
2025-04-24,128974.9531,130345.0,127147.5,130199.9531,289.0
